epoch;accuracy;loss;val_accuracy;val_loss
0;0.98131216;0.052861857732006516;1.0;0.00035629836278722475
1;1.0;0.00040688752555566185;1.0;0.00010186319789346798
2;1.0;0.00013319112473585517;1.0;2.9455926204192157e-05
3;1.0;4.877033812921251e-05;1.0;1.476456136036799e-05
4;1.0;2.779928164190179e-05;1.0;9.504033570058374e-06
5;1.0;1.9403096365005528e-05;1.0;6.8794463818209665e-06
6;1.0;1.4213115667354776e-05;1.0;5.28417393453358e-06
