epoch;accuracy;loss;val_accuracy;val_loss
0;0.9778942;0.09211815759507855;1.0;0.00470657347652473
1;1.0;0.0031592825253028423;1.0;0.0014115914726923954
2;1.0;0.0013268416514620185;1.0;0.0007305686135384205
3;1.0;0.0007802241350211923;1.0;0.0004595837396520533
4;1.0;0.0005582308509805113;1.0;0.0003209621323836281
5;1.0;0.00040391904390575786;1.0;0.00024232142038128681
6;1.0;0.0003211192997696344;1.0;0.00019044672004192283
